stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AAL,2019-01-02,48.58176619217358,-1016.1371072386873,1064.7188734308609,16410.234385429136,58.61412813770983,251.90594192245257,0.006841279326900413,2339
AAL,2019-01-03,213.8393071876755,1120.786197810059,-906.9468906223835,33653.554505876,116.7492399608487,388.24451021545053,0.0075792284355000634,2338
AAL,2019-01-04,-274.8823761195064,785.7710107879145,-1060.653386907421,32669.997287207523,225.91048872271944,684.7563991974707,0.011459345779992962,2324
AAL,2019-01-07,139.13623548127592,234.48157879040178,-95.34534330912587,31411.18294314322,154.4368972356439,558.3674861637846,0.009224826721425834,2335
AAL,2019-01-08,192.44771704037055,117.42997584282182,75.01774119754873,29621.077886283674,182.50081338238024,504.69763059475474,0.009243461572257073,2333
AAL,2019-01-09,6.970159870355262,24.643041596839733,-17.67288172648447,306.4520724256617,14.996909568187508,27.022757175573982,0.0014801001545683222,58
AAL,2019-01-10,-407.61434500936645,-98.79695567557587,-308.8173893337906,29124.88120257934,218.71063775921937,544.4035428235102,0.01114873563087299,2339
AAL,2019-01-11,23.72798922424303,139.68517762949023,-115.9571884052472,28347.8378310924,124.51765297801087,334.76591950596304,0.00967462249430317,2330
AAL,2019-01-14,80.41513097325704,2796.498651262999,-2716.083520289742,27550.214556084164,264.96132587225037,646.9023460913795,0.01694904954624616,2338
AAL,2019-01-15,-69.06811129348668,-182.62030075148795,113.55218945800127,26988.593331261596,253.57436400804193,603.1978847357119,0.012458710308497316,2339
AAL,2019-01-16,-104.19970455083053,3058.870023458938,-3163.0697280097684,27174.95372992967,92.79560198686853,371.82225362900243,0.00917720024413445,2334
AAL,2019-01-17,110.65148719517491,255.70451703013953,-145.0530298349646,26312.20904662587,174.12266293511027,492.7682342636107,0.011771530199596899,2335
AAL,2019-01-18,40.52523289278595,278.3385882655341,-237.81335537274816,26015.383850959533,173.01709418392807,528.6330231573602,0.013126321865076517,2338
AAL,2019-01-22,62.44823082980932,2806.195347641954,-2743.7471168121447,25947.09759388523,127.01990744752207,390.86712704560153,0.010033098126420887,2337
AAL,2019-01-23,-193.28868554767746,863.0589684131469,-1056.3476539608243,27148.84681191791,108.88656926370133,400.38968366866703,0.008324556957117158,2340
AAL,2019-01-24,109.17342237212243,-520.9547591105368,630.1281814826592,27572.413538012468,93.15891021378769,324.38996441856017,0.006690314754676413,2336
AAL,2019-01-25,56.86391578915904,-500.8115245029301,557.6754402920892,28348.499986922398,121.4534219186441,476.2106379037308,0.010724374115667516,2333
AAL,2019-01-28,-98.45656843787573,-412.9230100378928,314.4664416000171,28956.018962219,163.860491657221,426.3359666208886,0.007715820137988713,2340
AAL,2019-01-29,62.53140950183143,-811.3243200376775,873.855729539509,28918.177860544336,144.17884650751924,497.9671055597036,0.01103133888197621,2338
AAL,2019-01-30,53.49436817354571,-85.86881584507086,139.36318401861655,28724.15503765212,200.08458427335248,472.2228528218625,0.008633584234651983,2340
AAL,2019-01-31,-63.31706895885668,-297.7154641507477,234.39839519189104,29470.94634854212,153.99803305745368,491.5398352102099,0.008941555280031684,2338
AAL,2019-02-01,3.6974410312254378,547.5618291664105,-543.864388135185,28023.427315688954,244.08035323530768,492.72232760071745,0.008304766416016773,2330
AAL,2019-02-04,15.061019054799159,-491.6429403897605,506.70395944455964,27366.85404296999,118.96794504023268,384.88123271656906,0.00869974253581417,2322
AAL,2019-02-05,81.4880496131335,-405.41204216773343,486.90009178086694,27206.469486619695,150.89745610924518,438.70180338376116,0.0098642932073065,2329
AAL,2019-02-06,33.50986173916198,-1510.3536355722526,1543.8634973114147,27042.773613895217,223.05901115339935,525.1461685682165,0.012033791271265427,2323
AAL,2019-02-07,65.09557474577656,-326.49105453765713,391.5866292834337,28663.02984423993,84.37783734874729,312.38926084237676,0.005247673435434844,2338
AAL,2019-02-08,53.85385943246633,-1491.6471877350825,1545.501047167549,26865.693329152364,168.68355563824554,494.6078491909035,0.007725970020037608,2332
AAL,2019-02-11,-31.71459696249468,457.5869544009844,-489.30155136347906,26827.765918777324,150.23806937413525,468.4458177388604,0.007963471654944352,2336
AAL,2019-02-12,-83.592974354191,1393.8690032740433,-1477.4619776282343,27602.572537420754,149.1782459162905,418.7921486766197,0.005513784957988862,2337
