date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,2528.751342983786,5171.565916493793,-2642.814573510008,426984.7964577596,0.0007262157431087502
2019-01-03,-4306.546291641245,-3185.932771278511,-1120.6135203627346,546600.2412780479,0.0008857613404152948
2019-01-04,-150.09727247580219,-5551.848963285087,5401.751690809285,579138.1239031526,0.0008713883116337035
2019-01-07,-6316.774359807557,-9905.539968184012,3588.765608376455,563232.2821373272,0.0013187588733654027
2019-01-08,-1521.5602255545577,-744.3257897714344,-777.234435783123,546616.5971736197,0.0009445201667933206
2019-01-09,-2194.4377468039943,-786.8210326927069,-1407.6167141112874,5885.983329935171,0.00033434331393972255
2019-01-10,-1554.276775939258,9868.007552027191,-11422.284327966448,460822.34590887796,0.00169620081232631
2019-01-11,-1427.164217336989,-9522.729966822064,8095.565749485075,447852.31124076486,0.0015260398121285069
2019-01-14,2269.559639179042,-8578.812107440672,10848.371746619716,436206.89929637307,0.0013516738202303585
2019-01-15,-11295.527115135013,-5864.228259649848,-5431.2988554851645,429725.4329242095,0.0014251085317596682
2019-01-16,5736.753251412714,-11470.28469915654,17207.037950569254,424267.5545308291,0.0010636924419850252
2019-01-17,-7698.344999789695,-16103.675953158829,8405.330953369132,418521.0772402148,0.001198894314758704
2019-01-18,4419.038633665051,1032.5742103653217,3386.4644232997293,420278.6784710856,0.001073217228819276
2019-01-22,21888.47631239993,25741.44155083989,-3852.9652384399637,419793.46540244884,0.0008796593811745023
2019-01-23,13256.208599641383,26639.366125231692,-13383.157525590308,418011.6223105062,0.0009740928080248382
2019-01-24,-8582.282719174465,-1056.6806202020941,-7525.602098972371,421732.7516144629,0.0010282410477136842
2019-01-25,-2141.763530698872,-3405.3137413398217,1263.5502106409494,427010.3366119517,0.0008619606606108689
2019-01-28,5278.223227264811,-2971.8188107455107,8250.04203801032,430991.6172280924,0.000979158400296563
2019-01-29,19805.046180076766,16562.486855912663,3242.5593241641022,432163.7986907972,0.0009003276556395471
2019-01-30,-34901.66284901226,-12332.577655825668,-22569.0851931866,446207.50104781863,0.0009559022280111033
2019-01-31,-25594.61095951694,-28872.32941120588,3277.7184516889365,453033.98830372654,0.001086634223395195
2019-02-01,6370.379338016887,-153.00866516536155,6523.388003182249,442026.99105784623,0.0010069652938686838
2019-02-04,1064.492521192063,6701.34544235283,-5636.852921160768,428713.25425673585,0.001097559499644234
2019-02-05,-5917.106313786151,18553.13412380679,-24470.24043759294,427918.416355888,0.0010906550521910165
2019-02-06,17376.74072533634,23911.01793411849,-6534.277208782149,423584.7229095029,0.0008625876595552513
2019-02-07,4514.9513958053485,15303.443214325542,-10788.491818520193,445520.8778158403,0.0007654394151708749
2019-02-08,-4757.239280389801,-6345.820166138134,1588.5808857483319,440065.7490713387,0.0006015452960626474
2019-02-11,4194.150911878052,9799.79074706319,-5605.639835185141,437989.2283675957,0.0007020652854092939
2019-02-12,-15038.150130752629,-17407.845347464325,2369.695216711699,439768.1634590233,0.0005834868379531001
2019-02-13,2202.234329792125,-7917.527594443675,10119.7619242358,438817.43389790144,0.0004865705927459286
2019-02-14,3322.7386171674866,-10457.750872197039,13780.489489364527,437935.50163157226,0.0009667131520880748
2019-02-15,11297.261537693259,7689.45470739276,3607.8068303004993,440380.5001098796,0.0006083605995168534
2019-02-19,-16810.51863200931,-13521.543990854207,-3288.974641155103,435837.2230657178,0.0005932352885254924
2019-02-20,9224.533088398892,-10990.627240894813,20215.160329293707,434323.2047359893,0.0006381230027572238
2019-02-21,735.4498218727367,3316.421957823623,-2580.9721359508867,431391.0595803957,0.0007018399030324466
2019-02-22,-4977.9736276338035,8463.970353619165,-13441.943981252969,421810.9217099006,0.000728104824553921
2019-02-25,7788.00104661888,7580.638837955726,207.3622086631535,415428.1925310938,0.0006218166737567317
2019-02-26,1282.1307961834789,3281.399710299519,-1999.2689141160404,405610.69763170055,0.0005453269803325909
2019-02-27,9738.374337083718,9479.876184546609,258.4981525371096,398421.1695037934,0.0007426933256859457
2019-02-28,-3992.49350506021,-836.6062447202584,-3155.887260339952,375787.0996566828,0.0005018477655990588
2019-03-01,2629.81773886171,146.7471411021915,2483.070597759518,366489.16527391126,0.00044477886686209643
2019-03-04,9849.574145368773,12621.88365765235,-2772.309512283577,365224.9707447158,0.0005950794805645928
2019-03-05,1198.7645653459447,-266.8283458602451,1465.5929112061897,357405.0030539305,0.00048086508131435295
2019-03-06,17812.21504549294,15614.899656599684,2197.3153888932543,352475.95945117186,0.0005496714129967043
2019-03-07,5953.460023181916,717.3245162979457,5236.13550688397,350377.5368849348,0.000597131381330708
2019-03-08,-4237.979593079849,46.22841844954374,-4284.208011529393,326932.76718436193,0.0004924092553584583
2019-03-11,-5431.22414360046,-3006.073796452036,-2425.1503471484225,339134.15625100257,0.00048294507388036383
2019-03-12,1496.6338512306022,293.9692659153191,1202.6645853152836,340122.8790477811,0.0004601556374521945
2019-03-13,-1016.0454690904395,52.68684544694801,-1068.7323145373878,337948.7966339996,0.0005654423248902284
2019-03-14,6050.333922094547,7974.809344565339,-1924.4754224707926,336852.1809924109,0.00048009627838054914
2019-03-15,-379.61975402576246,3903.62367710571,-4283.243431131473,337363.0062956392,0.00045204264655968946
2019-03-18,8397.751222479657,10161.279598180872,-1763.528375701215,331585.7987632361,0.00040414400144000995
2019-03-19,-36550.28466244487,-31792.06176274071,-4758.222899704163,345134.73066279263,0.0004071540607324418
2019-03-20,14604.836905277756,15814.273897605977,-1209.436992328222,350352.7885363233,0.00044044755408933746
2019-03-21,-26190.608892192668,-17085.07776723818,-9105.53112495449,358999.2521453676,0.0004354904667070587
2019-03-22,23058.541162719404,21926.13398230592,1132.407180413483,367567.9215733331,0.0005011511204223592
2019-03-25,-5406.232516628501,-7150.438170913014,1744.2056542845132,367602.27113029046,0.0004798790838538885
2019-03-26,10395.825631561755,7898.956006581628,2496.869624980125,371035.13658790826,0.0006380411499089166
2019-03-27,18112.686042323156,14107.685185665434,4005.0008566577203,374878.8230759602,0.00048194655578918363
2019-03-28,2863.4159530717734,-794.6552620940664,3658.0712151658404,375700.8313942915,0.0006792707469941161
2019-03-29,-801.6813736400685,-368.6544650278203,-433.0269086122478,375152.3293045649,0.000453060360820397
2019-04-01,-3912.360479536089,-7542.489119064901,3630.128639528812,372812.74743286445,0.0005908936560436205
2019-04-02,4868.1052412239205,6657.7945552697465,-1789.6893140458262,373942.5495202675,0.000508617136789858
2019-04-03,-14510.391561928343,-17665.997897135112,3155.6063352067686,384582.18269801605,0.0005547014668400957
2019-04-04,-765.1307448185587,-6567.922701957239,5802.791957138681,384514.8493802564,0.0005665897773952469
2019-04-05,8612.239078207002,7018.763143416617,1593.4759347903848,385571.31204172055,0.0006045786686213295
2019-04-08,11161.130824984044,5591.1392491784045,5569.9915758056395,383326.94550651417,0.0005706147484336439
2019-04-09,12970.603979183341,13373.870554091953,-403.2665749086141,382994.36826731404,0.0005575546437524297
2019-04-10,1039.3400370903107,450.33943284119823,589.0006042491123,382279.9643934952,0.0004761986221463938
2019-04-11,-7197.495166592945,-7167.826612149931,-29.66855444301398,379273.7056136981,0.0006525126987149963
2019-04-12,6643.345759901067,139.87001855925075,6503.4757413418165,375642.89651526435,0.00047138324597485417
2019-04-15,7289.258607475778,11020.758365415171,-3731.499757939393,373697.6855710556,0.0006201608218746732
2019-04-16,-4453.982617333597,-7006.291488947589,2552.3088716139923,362809.66436209076,0.00046981108342981866
2019-04-17,22558.266802101392,22841.621399694188,-283.3545975927959,355230.54812315636,0.0005427691355609338
2019-04-18,3651.588172730029,2615.3510540143325,1036.2371187156964,342449.77185725863,0.0005029588376388879
2019-04-22,-2675.1920862571023,-4483.331542793638,1808.139456536536,330795.7108011994,0.0004964695995866588
2019-04-23,445.8803263678598,2358.5592109755726,-1912.6788846077127,328590.2043805547,0.0006306801922640339
2019-04-24,1669.787070071942,-1606.252551500828,3276.0396215727706,325186.9411105287,0.00063630176234274
2019-04-25,13296.670841226363,8141.492262778418,5155.178578447945,324294.3102037983,0.0007044441644352712
2019-04-26,-15825.486940029487,-13766.838804986359,-2058.648135043126,323628.3665171304,0.0005277203477900035
2019-04-29,7882.692841781971,12219.25910529594,-4336.566263513969,322298.35605827207,0.0005033229881029099
