date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-06-27,-175.51164672993536,561.0736250418299,-736.5852717717652,717478.7774766824,3.773954213653562e-05
2019-06-28,1336.834330529358,2411.309485901798,-1074.4751553724398,714669.5808431115,3.255988940024964e-05
2019-07-01,1017.4078595729393,2944.630371579213,-1927.2225120062735,700922.6515582043,3.383149721863881e-05
2019-07-02,1402.4389046034833,417.96918971429295,984.4697148891904,677470.8698460375,2.961193412902773e-05
2019-07-03,37.67942399918747,-548.8606459042784,586.5400699034658,343417.33799482184,2.9988748167521224e-05
2019-07-05,544.4364425587534,898.2443124899636,-353.80786993121023,630840.8957278203,3.1787829784018866e-05
2019-07-08,-282.7451721051739,-387.0880377964665,104.34286569129269,628279.2805643827,3.678833104338072e-05
2019-07-09,425.880967091501,902.7338008570488,-476.85283376554776,622751.2992527288,3.1552848374203196e-05
2019-07-10,371.75015230665815,-450.2724454952183,822.0225978018764,621026.430311834,3.526240743984879e-05
2019-07-11,2847.622810780656,1904.254565527961,943.3682452526955,622983.1740219377,3.3836495580914975e-05
2019-07-12,607.0487511583538,660.4326934614481,-53.383942303094415,617463.1535729836,3.824102101595146e-05
2019-07-15,-104.19396787573311,-19.583781294127053,-84.6101865816061,618896.2219480616,3.129750750756705e-05
2019-07-16,2202.480706593386,1983.1602565111273,219.32045008225887,621299.7548520399,4.749294578746981e-05
2019-07-17,-192.94950583814568,778.658220258541,-971.6077260966867,611601.5718778414,4.103890199572996e-05
2019-07-18,-1669.1127216919413,-2160.4131321280706,491.30041043612977,613099.2366649335,3.7798739303843154e-05
2019-07-19,-524.1042797145396,-439.5122150507961,-84.59206466374357,606529.2397554766,3.665657820104284e-05
2019-07-22,678.9554047338788,1492.52015845747,-813.5647537235911,598689.3010292797,3.727527087997773e-05
2019-07-23,178.11875270181292,354.47403136265456,-176.35527866084166,596982.0141187672,3.1808556075701197e-05
2019-07-24,-670.4066593817976,58.366321162564496,-728.7729805443621,591573.4929604422,3.4756047455369614e-05
2019-07-25,2190.7397884902693,1387.6585882725908,803.0812002176784,589240.1262526856,3.128265599961408e-05
2019-07-26,-677.0625045290764,1280.3613582045098,-1957.4238627335862,585512.0790690641,3.146024868157107e-05
2019-07-29,1709.7830939503376,110.584174915725,1599.1989190346128,588924.2879064912,2.8623114160587373e-05
2019-07-30,672.6281475612699,-238.59670853782643,911.2248560990963,588283.2134515488,3.648895954985135e-05
2019-07-31,2338.605657798925,1763.7410522770294,574.8646055218957,613845.546056288,3.500487697562746e-05
2019-08-01,11453.436763265026,11699.509242146763,-246.07247888173595,648555.9834341531,3.258254849408572e-05
