date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,3027.8465862201406,4169.957092643124,-1142.110506422984,407456.7588785937,2.9479462615561412e-05
2019-01-03,-5306.469144024404,-4014.032114918802,-1292.4370291056025,519633.3897106642,4.4547107159833e-05
2019-01-04,2785.9093693467075,816.6885494475397,1969.2208198991673,550517.5260065922,3.568987143318593e-05
2019-01-07,3834.7648900684703,-594.1258848079534,4428.890774876424,536193.1552803963,5.8017224543361176e-05
2019-01-08,-4719.617023518092,-6780.400867388938,2060.783843870846,520664.41076881514,3.938173802343101e-05
2019-01-09,194.51945279176408,211.38650467947608,-16.867051887711934,5417.9469519984395,1.3727734583043959e-05
2019-01-10,-1143.4702296261148,123.24843623403044,-1266.7186658601454,429367.6877983975,7.371672383964707e-05
2019-01-11,85.1938038782631,1631.4321014092736,-1546.2382975310102,419801.1455694708,7.055010338563911e-05
2019-01-14,5481.162167369415,1005.3913326537189,4475.770834715696,409853.96859609475,4.889233731063221e-05
2019-01-15,-359.23078731895816,-1090.8270121097144,731.5962247907561,403794.3703400681,5.971467489654619e-05
2019-01-16,1269.4617328637758,4181.42142360206,-2911.9596907382847,400702.10176536464,3.537136068378441e-05
2019-01-17,-568.6008845421076,777.6338733529309,-1346.2347578950387,394835.1379195844,4.773354970524111e-05
2019-01-18,1975.0505876139132,-1728.5590425317866,3703.6096301457,397302.12167688,4.471603417974883e-05
2019-01-22,399.63820355113273,6814.75103132918,-6415.112827778047,396425.00630972063,3.728396242650421e-05
2019-01-23,5118.611374740763,3781.630197803872,1336.9811769368912,396890.64911521197,4.376592760603767e-05
2019-01-24,3175.1467902264994,-2095.0487127423635,5270.1955029688625,400441.2537591691,4.119308965683646e-05
2019-01-25,-73.2589444272425,355.5600555364363,-428.81899996367883,404588.08582297066,3.295095419819426e-05
2019-01-28,1646.0626331969063,2197.2439261034915,-551.1812929065851,408996.5853871542,4.4749625118710276e-05
2019-01-29,447.802363275663,4803.026603230584,-4355.224239954921,411087.44219026616,3.443475480075802e-05
2019-01-30,604.8413872364475,-47.62262181849938,652.4640090549466,422509.2255045569,4.4878428261986766e-05
2019-01-31,617.9330039831377,-533.437675042467,1151.3706790256047,427942.8489666972,3.726366443891843e-05
2019-02-01,-688.2687065996959,-1487.3398992341574,799.0711926344616,419795.7568855818,4.28413263467835e-05
2019-02-04,-1604.3113200811183,463.3299679877212,-2067.6412880688395,405812.75515034003,4.251190289937656e-05
2019-02-05,1029.0268962541963,2465.0515481255193,-1436.0246518713234,404973.4992437851,4.0706974434904144e-05
2019-02-06,1348.5335529852914,-2986.041394527082,4334.574947512374,402189.8613277587,3.936905183270555e-05
2019-02-07,-459.40834370057985,2325.835453953214,-2785.243797653794,429007.40261054283,3.507907298247749e-05
2019-02-08,-1598.690272322526,642.0130737793562,-2240.7033461018823,423203.19859374,2.5797608172922217e-05
2019-02-11,1112.024408681612,655.482402127206,456.5420065544059,421474.4000052205,3.062223335316172e-05
2019-02-12,683.9503457792674,1661.2836168749616,-977.3332710956943,422465.13713237696,2.5495282427935625e-05
2019-02-13,-416.8325922999767,562.0661147879741,-978.8987070879508,422134.36117225874,2.4147784879036436e-05
2019-02-14,2529.476579986631,4056.512347986285,-1527.0357679996541,421548.5626431584,4.4314056567551895e-05
2019-02-15,45.536627239928855,1187.0803859333605,-1141.5437586934315,425138.22333229776,3.0089826034695346e-05
2019-02-19,1305.1091330606166,-317.08046567888687,1622.1895987395035,419791.9574877401,3.0352533516958697e-05
2019-02-20,139.18702323565,-3252.0848833201167,3391.2719065557667,419475.24195060367,2.9304870429657848e-05
2019-02-21,1245.2202269124066,2282.248724283297,-1037.0284973708908,416150.7247518682,2.6378571972035436e-05
2019-02-22,-26.40751472224988,-223.52763335370292,197.12011863145298,406805.14051223797,2.9891443916552743e-05
2019-02-25,228.19135534207197,-584.2612383180707,812.4525936601427,399484.5940359481,2.374778195457185e-05
2019-02-26,1580.7628364690875,2260.494663598227,-679.7318271291392,391336.9061057732,1.9625118226748357e-05
2019-02-27,1508.387883598001,485.6858301781333,1022.7020534198679,385484.8710918569,3.198830907369595e-05
2019-02-28,87.71451487701233,-833.0569525731881,920.7714674502004,363520.4418663494,2.307420999195794e-05
2019-03-01,914.6423592618651,2565.1587134753686,-1650.516354213503,354676.59787913394,1.9232695955734555e-05
2019-03-04,1757.1952514050845,198.48579595025436,1558.7094554548303,354429.06927957747,2.313586305463112e-05
2019-03-05,-470.71298727863564,51.75373434594984,-522.4667216245855,346801.8337395563,1.8894141911144757e-05
2019-03-06,568.2299739696706,398.9106421739343,169.31933179573622,342522.4304150154,2.3623574979200103e-05
2019-03-07,1939.5025524699734,-974.0555890520523,2913.558141522026,340310.7915814248,2.4584966349398193e-05
2019-03-08,893.1997645169153,113.76349796218078,779.4362665547345,317679.1522215761,2.5301759006816423e-05
2019-03-11,381.8598767016205,620.4266250891458,-238.5667483875252,329491.9472608166,2.158024852053961e-05
2019-03-12,751.8660974018801,121.48220569828216,630.3838917035979,330260.90767052537,1.9539996750208088e-05
2019-03-13,-24.785822220368352,1818.2006287188801,-1842.9864509392487,327936.5740414245,2.7569333363884518e-05
2019-03-14,-690.8962651284015,-750.6069651613125,59.71070003291098,326983.7228753155,2.5806238502374463e-05
2019-03-15,-1504.7821455343865,482.99666387693617,-1987.7788094113225,327477.7759602945,2.214022892899507e-05
2019-03-18,209.32858108435454,971.3587806483141,-762.0301995639595,321206.8367322845,1.7373953319277877e-05
2019-03-19,926.1217942903469,258.84015406229383,667.2816402280532,334673.593258262,1.6894080483173963e-05
2019-03-20,-1045.2041522935388,-653.832545091529,-391.3716072020097,339668.32244416204,1.7080354023362155e-05
2019-03-21,-1030.016131757423,-1503.6681975788044,473.6520658213814,347664.6172910351,2.1220444193018278e-05
2019-03-22,3190.145521907843,4207.384448350289,-1017.2389264424463,355093.68532156065,2.5107754619250417e-05
2019-03-25,-448.7394345397537,1160.3494380958489,-1609.0888726356027,355098.9756881661,2.4841268431522905e-05
2019-03-26,4418.741786078117,2271.8716265855096,2146.870159492608,358533.0069354527,1.9298585765297254e-05
2019-03-27,1718.7998091787003,-213.76620498706984,1932.5660141657702,362299.28799307375,1.8534291121761733e-05
2019-03-28,1804.7194256405658,2866.3618153218245,-1061.6423896812585,362733.69078524306,2.7057757529388934e-05
2019-03-29,450.0450942205578,-689.9472930066609,1139.9923872272188,361545.44270472147,2.1604759243640843e-05
2019-04-01,1055.1391903774813,1336.4273929525602,-281.28820257507886,360475.31637387327,2.1023858569450007e-05
2019-04-02,432.70409669513003,-1368.4358955430152,1801.1399922381452,361180.727286491,1.9766120676718943e-05
2019-04-03,-596.695899705056,-639.4662405629377,42.77034085788179,371279.5530450094,2.75199611592925e-05
2019-04-04,2415.818795952569,-3703.9815690953787,6119.800365047949,369936.0421010875,2.2961774310131196e-05
2019-04-05,-640.3139047528134,-738.1002800435991,97.78637529078577,370859.9428114825,2.662823181136706e-05
2019-04-08,2315.2888415000652,1013.6093008484634,1301.679540651602,370466.0925898549,2.3726968806001595e-05
2019-04-09,451.7378561600531,165.1427921822733,286.59506397777966,368803.04409604793,2.516204025957414e-05
2019-04-10,-976.4748651556588,912.8917712856457,-1889.3666364413045,368072.0857358212,2.1598824348438302e-05
2019-04-11,-674.0408689711976,-1188.3045092010498,514.2636402298522,365494.0633809513,2.473600395693881e-05
2019-04-12,1560.4137965905416,-1309.7719706646164,2870.185767255158,361912.1811667471,2.062194536299181e-05
2019-04-15,-1501.5812530968715,654.5931096273349,-2156.1743627242063,360876.21098110575,2.810321681147191e-05
2019-04-16,647.1265264803085,710.8555627260771,-63.7290362457686,349657.78572751343,1.894065824590999e-05
2019-04-17,1152.1770212665606,826.1391174178063,326.03790384875435,342429.8376232355,2.079087695367969e-05
2019-04-18,-312.2356181211913,-1353.9657605806835,1041.7301424594923,330399.6128479109,1.9040572640193003e-05
2019-04-22,3295.1369598248,1191.461107127089,2103.6758526977114,319573.7681273989,2.006101855217385e-05
2019-04-23,-627.465047312849,-863.0719261410057,235.60687882815677,316962.605967021,2.8571084805645106e-05
2019-04-24,-723.2715944788922,477.50950664177446,-1200.7811011206668,314747.32441505685,3.0665748545506225e-05
2019-04-25,268.3985822017771,421.83514596103,-153.4365637592529,313866.8860087631,2.367240317021041e-05
2019-04-26,-2937.8102323921235,-2356.691267345623,-581.1189650465001,313382.4736979568,1.726479574642016e-05
2019-04-29,162.6378578707417,196.4307862909454,-33.792928420203765,311739.44951897894,2.2606073874595203e-05
2019-04-30,-1463.9267412118256,-571.0674184999058,-892.8593227119198,315761.17146057467,2.3069045900973793e-05
2019-05-01,-2253.6758940155737,-632.6417998945653,-1621.0340941210084,326293.4536102774,2.4363357361578575e-05
2019-05-02,-624.0327553522604,-2262.3780875189377,1638.345332166677,321123.034039794,2.6782491044821956e-05
2019-05-03,-809.2690530230873,-631.2216902954175,-178.04736272766976,316960.0393805042,2.220487773069445e-05
2019-05-06,693.7302472777764,1544.6446143439464,-850.9143670661699,321870.13974387606,3.2118622725505804e-05
2019-05-07,632.1154505339442,283.8305216726301,348.28492886131403,331035.8381021854,2.401439520309244e-05
2019-05-08,-162.06484199791313,-288.68481544903153,126.61997345111827,330621.00739451806,2.780882475931814e-05
2019-05-09,-42.38802079497961,2291.5883327289453,-2333.9763535239244,336537.79234321124,2.44445291204079e-05
2019-05-10,-2195.583910971754,-152.1003389123793,-2043.4835720593742,343756.34129100654,2.2763203428251822e-05
2019-05-13,687.6116834329209,3167.3783480305838,-2479.7666645976633,351474.6905585659,2.465675068892644e-05
2019-05-14,2286.650209229085,2474.1487644659496,-187.49855523686463,356107.1711168863,2.8551354787327194e-05
2019-05-15,-5.088145808443521,-826.3412409614627,821.2530951530192,357239.56158069166,3.1072732516809745e-05
2019-05-16,181.45041445074932,-596.2098007472408,777.66021519799,361226.51122817025,2.8657340176316342e-05
2019-05-17,1154.2401028177846,-2032.1774504936818,3186.4175533114667,367533.7147846663,2.4225318987680274e-05
2019-05-20,-576.6120012370824,103.82903743931962,-680.4410386764021,376776.2674326497,3.8410974931217456e-05
2019-05-21,834.7239899257668,1491.400795497031,-656.6768055712641,375407.1818506303,3.1459762737906477e-05
2019-05-22,-2418.9457765380293,-1992.9602401473135,-425.98553639071577,374840.97873232636,2.3338983389037176e-05
2019-05-23,1584.4845482545838,2714.6408187523284,-1130.1562704977443,381340.3851178143,2.7942070139432556e-05
2019-05-24,-555.5537243920511,-237.5950745910553,-317.9586498009957,379560.97420841263,2.7331934515710607e-05
2019-05-28,507.7981961738461,-1788.4675424635998,2296.2657386374462,390761.6949320486,2.532345900347885e-05
2019-05-29,1549.3443135772477,2717.477343814429,-1168.1330302371814,393498.8056939764,2.9172900198509432e-05
2019-05-30,-1002.0145400132748,-265.044280231897,-736.9702597813776,383548.25097813125,2.4289064870320603e-05
2019-05-31,-3745.4788873271596,232.11139771121407,-3977.5902850383736,381114.2648377541,4.055426423126166e-05
