date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,1909.4343003587333,2953.9411475070497,-1044.5068471483164,203690.52784241637,2.2126716807029275e-05
2019-01-03,-3594.089584941875,-3252.327533717113,-341.7620512247616,259747.86154177933,2.0832645912817552e-05
2019-01-04,1384.3005404015944,-216.35198086140048,1600.6525212629947,275224.06949786143,2.5606148260298514e-05
2019-01-07,1824.97003643306,-882.9548317804098,2707.92486821347,268130.3842869762,3.3085754390583164e-05
2019-01-08,-2394.096126171287,-5772.694111083913,3378.5979849126275,260326.40962944672,2.5291435511644477e-05
2019-01-09,99.9688740222159,115.40803525787257,-15.439161235656671,2707.3656071434234,7.1408538615839715e-06
2019-01-10,-907.5012526507846,1763.3761820145837,-2670.877434665368,214708.48482252154,4.6291826172559226e-05
2019-01-11,212.00508426344024,1983.6027562824636,-1771.5976720190238,209889.29223244023,4.250148393486298e-05
2019-01-14,2335.6266646129557,-532.409189798535,2868.0358544114906,204888.8034388543,3.2721609800496564e-05
2019-01-15,-332.1017141192098,-371.05228219238927,38.950568073179475,201892.25865285893,3.493670938046945e-05
2019-01-16,613.5345338024488,4023.2498251058278,-3409.715291303379,200289.49271946508,2.119492524560483e-05
2019-01-17,-394.74310664109765,-386.36729632298335,-8.37581031811429,197400.45060729957,3.4485366678156947e-05
2019-01-18,551.0995144268579,-2013.54417015749,2564.6436845843477,198629.07854278036,2.9642834869834996e-05
2019-01-22,1211.630727166355,6220.33937336636,-5008.708646200004,198165.15797697648,2.45620417781456e-05
2019-01-23,3019.466423800633,2424.347381336209,595.1190424644242,198437.7451250162,2.8632378973618278e-05
2019-01-24,1926.2561783883075,-2381.4235897997496,4307.679768188057,200199.939077373,2.83155322440555e-05
2019-01-25,-441.8476180244978,760.3213084799708,-1202.1689265044686,202244.87568682389,2.3393476694293103e-05
2019-01-28,815.1509071160674,889.0795819766432,-73.92867486057585,204487.31080604068,2.637952345658338e-05
2019-01-29,573.8406844042985,2334.5883196269947,-1760.7476352226965,205514.53032697953,2.2211814254332577e-05
2019-01-30,473.45215851540155,438.11887491942673,35.333283595975026,211229.12453236285,2.566675689880598e-05
2019-01-31,472.50025649346674,-561.8022416718319,1034.3024981652986,213961.93811158085,2.7116963064157633e-05
2019-02-01,-1059.2958103267158,-674.2731734484952,-385.0226368782206,209875.15034068676,3.056263736190841e-05
2019-02-04,-869.1075187086735,1359.0510292024644,-2228.158547911138,202897.4762452405,2.9727594387147715e-05
2019-02-05,407.66139647555997,1507.747978303254,-1100.086581827694,202460.3947124125,2.690567337700573e-05
2019-02-06,476.8527931520132,-2620.307695861223,3097.1604890132357,201081.06358314404,2.1990174785004776e-05
2019-02-07,-393.61794182868874,1509.5797216177018,-1903.1976634463904,214479.28943481416,2.0264792911974185e-05
2019-02-08,-1050.364104628599,-381.8675574335861,-668.4965471950129,211576.05819147866,1.4651121199006529e-05
2019-02-11,626.0534934287635,612.3198319359393,13.733661492824226,210710.62972562053,1.7207985930337412e-05
2019-02-12,471.2746744197388,969.9142525930864,-498.6395781733476,211182.07384771062,1.4120405905818948e-05
2019-02-13,-643.8233532173722,655.8595988761426,-1299.6829520935146,211032.02064022468,1.3998957587857882e-05
2019-02-14,1274.8524121336782,2342.492501870662,-1067.6400897369842,210783.81260084806,2.5844964012086376e-05
2019-02-15,177.3540645758007,736.7170255657469,-559.3629609899461,212539.45712679092,1.6869328209446448e-05
2019-02-19,692.0384188947156,44.13974996014171,647.898668934574,209882.84003685392,1.713407287045326e-05
2019-02-20,178.46825296698015,-3197.4133466779435,3375.8815996449243,209701.7521397661,1.717245301177732e-05
