stock,date,net_pnl,gross_pnl,impact_cost,turnover,gross_notional,predicted_alpha,realised_alpha
AAL,2019-01-02,-39.808300531774584,18.021450290342877,57.82975082211746,7177.780203283306,231627.88706439533,1430.564872086748,18.021450290338613
AAL,2019-01-03,75.82180474812908,83.73179886978507,7.909994121655984,14719.050582949265,440901.65068057185,2990.7975532979385,83.73179886977765
AAL,2019-01-04,-66.02854828144444,-128.53011970233024,-62.501571420885796,14299.304824991304,452989.28789577784,2950.2006374107355,-128.5301197023087
AAL,2019-01-07,82.47293659709446,43.30958389562299,-39.16335270147147,13744.201733919499,452413.61753797485,2778.647559314771,43.30958389562339
AAL,2019-01-08,50.27554834092967,126.56043545036499,76.28488710943532,12958.4319544711,423245.9630570933,2658.9226326462917,126.56043545039184
AAL,2019-01-09,3.480409249895749,3.0888193197592653,-0.3915899301364836,133.9908021776063,4365.486015227043,29.262449277315508,3.088819319759396
AAL,2019-01-10,-151.08199495606132,-299.939484618351,-148.85748966228968,12744.608836469015,398084.9718864717,2595.0240246327608,-299.93948461834634
AAL,2019-01-11,25.768354581899757,-2.046140928573683,-27.814495510473442,12398.230138575876,392223.3036310935,2567.6029225010625,-2.0461409285744083
AAL,2019-01-14,311.1876375384994,45.87397660494449,-265.31366093355496,12061.05496676224,381412.92418111395,2435.1307159973376,45.87397660498365
AAL,2019-01-15,-22.95301845879179,-29.070587244035462,-6.117568785243673,11817.490712162233,379418.8658487903,2489.013309893133,-29.070587244022
AAL,2019-01-16,125.62626343284357,-57.751458622599706,-183.3777220554433,11887.18990600181,394828.7601082441,2368.9055674601996,-57.75145862259396
AAL,2019-01-17,82.6767504637049,77.92259955992304,-4.754150903781863,11513.823568599344,383259.24909713014,2340.4862916402367,77.92259955994678
AAL,2019-01-18,100.47714299800504,26.032870378605672,-74.44427261939936,11386.317004296438,385096.61824670556,2370.1620430923576,26.0328703786032
AAL,2019-01-22,187.35771067801903,47.704666720445225,-139.6530439575738,11350.895202499702,376076.12816419173,2380.977465787925,47.70466672044664
AAL,2019-01-23,-57.44817888081202,-120.89334882693119,-63.445169946119165,11874.65796100496,382774.36624291923,2447.6893457726246,-120.89334882693248
AAL,2019-01-24,56.37303100949521,36.538225588610956,-19.83480542088425,12058.7282913412,401627.117291215,2443.3271628368993,36.53822558862376
AAL,2019-01-25,59.10856429987925,22.945438552178054,-36.163125747701194,12401.015139639083,434896.3644399323,2565.334339561059,22.945438552181848
AAL,2019-01-28,51.96947031828399,-79.30742646862966,-131.27689678691365,12665.532714795143,458008.46666066826,2637.071309143057,-79.30742646863135
AAL,2019-01-29,-10.079502119345094,49.32845841296983,59.407960532314924,12653.3469425295,462080.67626989854,2591.18450070864,49.32845841297332
AAL,2019-01-30,-26.30828359807123,13.094960772030062,39.40324437010129,12573.31313895743,457920.74656791455,2554.333925017613,13.094960772018112
AAL,2019-01-31,-109.17580126878146,-69.66679157698066,39.5090096918008,12895.404963330795,465262.1317814203,2557.9528459640733,-69.66679157699235
AAL,2019-02-01,75.03702840795279,28.472577458259167,-46.56445094969362,12261.214796802797,444958.83528626384,2528.519902588485,28.472577458289066
AAL,2019-02-04,-44.82698758391682,1.2608766475906679,46.08786423150749,11969.971912288755,438580.8618490207,2395.473977405197,1.2608766475996696
AAL,2019-02-05,8.54966118371981,32.7479483066655,24.19828712294569,11903.957788550179,439780.83529088844,2389.5487256300585,32.74794830667798
AAL,2019-02-06,-105.00313342097255,27.58648910201746,132.58962252299,11835.628001743313,435702.05347337504,2402.2696431869304,27.586489101996932
AAL,2019-02-07,-6.078699842141752,33.82542201099506,39.904121853136814,12535.254186001574,455265.98772060673,2570.5186099166804,33.825422011003575
AAL,2019-02-08,-79.41046968088105,31.640765862829557,111.0512355437106,11755.370174668604,421021.92246346606,2369.24186329128,31.640765862861144
AAL,2019-02-11,-15.454970975745782,-32.46158459816711,-17.006613622421327,11738.308639701645,427749.99363544997,2391.377616303694,-32.461584598183975
AAL,2019-02-12,2.861053550338484,-104.1952651330636,-107.05631868340208,12074.376542003334,442715.87475701456,2452.164843000646,-104.19526513306656
