stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AMD,2019-12-27,130.82499583142652,-41.203340338817725,172.02833617024424,84658.01062106206,570.1264750873039,1687.212827312775,1.7854249986501526e-05,2340
AMGN,2019-01-02,-88.57590596064757,282.64261400942235,-371.2185199700699,13183.7837979169,104.70668244652344,322.4709050751607,2.8138904091588392e-05,2335
AMGN,2019-01-03,247.18398880161726,485.1017510508233,-237.91776224920602,13536.592932423267,50.83794448226542,156.61778877609723,2.5592015513413943e-05,2337
AMGN,2019-01-04,106.32005152637342,75.83250650979804,30.487545016575382,12430.183620427097,50.54877722831555,153.4503576999554,1.872113846094124e-05,2337
AMGN,2019-01-07,236.50004041940866,54.17155889264736,182.3284815267613,12116.744162718405,47.443394222979414,157.56982310193573,2.3972423748611358e-05,2326
AMGN,2019-01-08,-98.19588447666156,-160.3499212224127,62.15403674575113,12125.04162430762,41.4641149522402,157.4255538393925,1.891933721518289e-05,2330
AMGN,2019-01-09,8.367775516118362,7.261929355495367,1.1058461606229955,126.970559581307,28.66642479667468,37.22856988576906,9.94808186471673e-06,58
AMGN,2019-01-10,68.10861204413,-131.65760207930975,199.76621412343974,9645.94513598049,41.15150305185277,115.91442183287657,2.5346421951882015e-05,2326
AMGN,2019-01-11,132.97618531020294,67.58299428618301,65.39319102401993,9640.10164097428,53.94714752920363,150.35601408557596,2.9584458146939745e-05,2316
AMGN,2019-01-14,69.30975016705204,35.9475279521398,33.362222214912244,9066.369163215975,91.91322044779866,264.3633680874732,4.731667611933248e-05,2236
AMGN,2019-01-15,106.49213646187616,47.25214538305486,59.2399910788213,9651.82952090499,41.80790835705879,168.05455767290692,3.1477287179433795e-05,2328
AMGN,2019-01-16,-42.177828290450904,151.30897751996275,-193.48680581041367,10161.327902402532,41.77348175846797,118.12614530933118,2.191625219411554e-05,2329
AMGN,2019-01-17,122.53186313991695,41.70868557844095,80.823177561476,9623.589298324594,55.901284662850486,155.47642956429448,2.8385110492371214e-05,2304
AMGN,2019-01-18,-92.49297241162841,-93.50701403272382,1.0140416210954015,9740.977447704401,74.28584337129178,211.9021535655946,3.125121539672279e-05,2324
AMGN,2019-01-22,9.936630166974261,49.258918245289436,-39.322288078315175,9828.726036528631,45.490757750983335,148.15653234760038,2.5606552141753473e-05,2317
AMGN,2019-01-23,193.8975498613177,159.7378795809287,34.15967028038901,9776.438543303568,82.20780647415947,201.87824395381477,2.8804020323116742e-05,2330
AMGN,2019-01-24,152.482550642175,-185.48512988517194,337.96768052734694,9903.521928706738,46.33958201031027,191.88014746764586,3.1952699946576734e-05,2304
AMGN,2019-01-25,105.5465977319044,383.52074307645256,-277.97414534454816,10001.10129400292,76.93376386741933,245.33905971019524,3.168190830326097e-05,2327
AMGN,2019-01-28,257.5424937140584,61.53027507708401,196.0122186369744,10650.54154925062,74.51657768488718,197.99123482163606,3.3455255559435434e-05,2331
AMGN,2019-01-29,-82.38794112402259,143.61732194750527,-226.00526307152785,10736.753912666753,54.05827107729992,155.46764326084863,2.5813839701953934e-05,2319
AMGN,2019-01-30,-14.645987698272904,-7.595580799196014,-7.05040689907689,11432.972898254004,39.278848187446144,108.87628781099922,1.988231098016719e-05,2325
AMGN,2019-01-31,-198.91531504875746,-199.03961064818373,0.12429559942626156,11276.058899816091,40.807323661861254,149.55895827687138,2.2869632733626108e-05,2320
AMGN,2019-02-01,78.12769170598887,72.15790300224438,5.969788703744484,11028.636401404734,60.965990768880026,189.71696324111983,2.7487222407812967e-05,2319
AMGN,2019-02-04,-166.22228369738673,76.13823048730684,-242.36051418469356,11040.610828416247,64.10054145320426,189.62935529319012,2.5356945074563474e-05,2317
AMGN,2019-02-05,16.006067563892582,225.96989706378082,-209.96382949988825,11009.95605981876,60.791958765440896,221.98501626658648,3.065058256863583e-05,2310
AMGN,2019-02-06,255.15126482966684,316.95124675960886,-61.79998192994202,10891.389601003206,72.5822061378175,166.87964532959313,2.383738093281666e-05,2315
AMGN,2019-02-07,357.94240890871055,311.7437381379206,46.19867077078993,12048.876252676186,72.46799449507799,233.4186030351706,2.972206554637156e-05,2312
AMGN,2019-02-08,123.9707568032217,-22.92633484070343,146.89709164392514,12061.66529827499,64.6512080392775,148.6260297093345,1.761648230489892e-05,2326
AMGN,2019-02-11,-55.07234564840114,132.6957324440055,-187.76807809240665,12285.510480161309,70.66560628370779,166.3810059835709,1.46494303690951e-05,2322
AMGN,2019-02-12,303.23142734957105,241.0455786812552,62.185848668315856,12170.71372126786,77.42213629232127,252.27508943589044,1.8808099177061356e-05,2308
AMGN,2019-02-13,-48.23589983181548,312.57115797516036,-360.8070578069758,12108.616029700463,71.13326640540663,198.13286223205358,1.7526213453962633e-05,2304
AMGN,2019-02-14,104.22697931275832,251.18485873055243,-146.95787941779412,11686.107957962584,55.3227451784057,169.14247474526286,1.7219978776795797e-05,2261
AMGN,2019-02-15,-3.946324978154948,305.34604347012436,-309.2923684482793,12073.646666519471,86.12786757431971,251.69161799380444,1.9928518832839277e-05,2310
AMGN,2019-02-19,160.64557319582005,119.75893201612452,40.88664117969553,11967.42902125544,72.3297383045933,224.94661213853792,2.2282524498859303e-05,2309
AMGN,2019-02-20,180.55995588227978,364.53156376743027,-183.9716078851505,11850.546984087769,60.506448232035794,204.90673181010058,1.9203559083444822e-05,2299
AMGN,2019-02-21,-33.172597662018,47.347190870475146,-80.51978853249315,11631.029821861994,46.15530743961646,157.06918020982937,1.383074853316241e-05,2283
AMGN,2019-02-22,-70.31451900971044,141.83823586806886,-212.1527548777793,11653.514790453482,62.486083946953485,190.04278420457706,2.0281520068933398e-05,2295
AMGN,2019-02-25,67.73990574342939,30.202473548474693,37.5374321949547,11707.27798357957,70.30752357217351,271.94416352066526,2.609138808864602e-05,2290
AMGN,2019-02-26,-126.42368201061072,55.521368139573326,-181.94505015018404,11292.388534822076,52.416531292709486,146.68409961719684,1.825681844935006e-05,2297
AMGN,2019-02-27,169.61418416018705,144.23935135203962,25.37483280814743,10358.68727712141,95.96109643453474,263.84222939171843,2.280261696837531e-05,2204
AMGN,2019-02-28,95.29011464200244,163.58783132000113,-68.2977166779987,10143.985803837368,78.47223194945465,198.51007134767713,1.4449150157063655e-05,2256
AMGN,2019-03-01,32.54431881771869,68.04060395506835,-35.49628513734966,9942.454443551018,53.886332815924305,190.2121245962956,1.5336904278511026e-05,2238
AMGN,2019-03-04,97.79368297121113,53.01116529890256,44.782517672308565,10493.93535832762,45.96140775582105,194.4953831798705,2.2101260474568832e-05,2288
AMGN,2019-03-05,-13.357902524557964,340.1993394036465,-353.55724192820446,9670.278722364554,38.01826768729784,140.3179650967499,1.4475260202290335e-05,2176
AMGN,2019-03-06,-25.972456456383934,87.2110395194415,-113.18349597582544,10358.099813075813,42.61419830668132,127.06893606371695,1.472426594842915e-05,2302
AMGN,2019-03-07,27.6919816205652,-6.80659671430567,34.49857833487087,10701.640258360905,81.79875702561449,180.37856137691932,1.8728972106521206e-05,2303
AMGN,2019-03-08,44.666686969617984,6.526355432268176,38.14033153734981,9670.366941774979,79.41745593251434,168.2276800586939,1.8495537952519534e-05,2203
AMGN,2019-03-11,153.44791178588997,85.1357718657664,68.31213992012357,10061.071257246578,53.65565406257909,163.74381104027975,2.0151776751365296e-05,2266
