stock,date,net_pnl,gross_pnl,impact_cost,turnover,gross_notional,predicted_alpha,realised_alpha
AAL,2019-01-02,-57.34856049127645,51.29378346319238,108.64234395446883,16978.6861648886,547889.4682727486,16340.567109231088,51.2937834631881
AAL,2019-01-03,114.04923285098779,96.24864718126406,-17.80058566972373,35150.29390975753,1053005.2804916198,34112.73488847301,96.2486471812538
AAL,2019-01-04,-317.1008937539691,-352.3280891506878,-35.227195396718685,34290.45666867909,1086299.562979968,33831.57845752506,-352.3280891506522
AAL,2019-01-07,159.6092757589889,116.73297164702231,-42.87630411196659,32656.685212762262,1074960.2077569617,31728.89946081314,116.73297164702443
AAL,2019-01-08,170.565050018492,142.642083163586,-27.922966854906008,30774.98326538304,1005101.5746730355,30430.671152728246,142.64208316362675
AAL,2019-01-09,16.3093654113026,14.63050407857379,-1.678861332728811,334.17064875484994,10889.376374848845,308.94858994496553,14.630504078574447
AAL,2019-01-10,-250.91072940087236,-341.04526510467315,-90.1345357038008,30765.538466798716,960968.1474915426,29620.56319592038,-341.04526510465826
AAL,2019-01-11,26.003426576700623,-8.920012897760138,-34.923439474460764,29689.624630266873,939244.79954665,29390.562796040125,-8.920012897761353
AAL,2019-01-14,329.8822619084111,59.421761303566214,-270.4605006048449,28735.617809499374,908714.72377426,27881.36041003876,59.421761303608235
AAL,2019-01-15,-42.13292324475478,-64.58332737313279,-22.45040412837801,28301.604163856056,908652.5408371218,28424.81647522808,-64.5833273731231
AAL,2019-01-16,156.451065703247,-88.04816967593334,-244.49923537918033,28526.156695221907,947504.8741688149,27118.00847797462,-88.04816967592254
AAL,2019-01-17,127.25216227084132,92.68752817120598,-34.56463409963534,27694.557216687408,921865.1856218863,26857.790706341788,92.68752817123293
AAL,2019-01-18,142.0730997460137,39.94487558811964,-102.12822415789405,27302.514235599323,923386.2351771992,27223.864765626888,39.94487558811178
AAL,2019-01-22,282.9024328780546,77.37074267358891,-205.5316902044657,27428.28231394289,908727.2884944296,27236.559979456644,77.37074267358966
AAL,2019-01-23,-102.25675935217065,-164.59854170849806,-62.341782356327414,28449.012297790512,917071.2524535938,28061.528390023916,-164.59854170851003
AAL,2019-01-24,82.3180536839839,110.27093191715784,27.952878233173934,28952.621380873497,964281.0078547319,27923.38624169365,110.2709319171874
AAL,2019-01-25,65.32655282550952,31.605451914361296,-33.72110091114823,29657.98353577695,1040090.40763274,29311.877936696583,31.60545191437447
AAL,2019-01-28,-43.26012530990333,-138.7096294020251,-95.44950409212176,30516.621090405555,1103496.185062347,30264.136030505433,-138.70962940202452
AAL,2019-01-29,-41.69948281156648,35.28133726895375,76.98082008052023,30371.164036435333,1109084.8025026768,29665.937816191188,35.28133726895469
AAL,2019-01-30,23.279186939658814,45.87248817215416,22.59330123249535,30343.762599301455,1105132.3746575667,29237.540006933614,45.8724881721202
AAL,2019-01-31,-153.36628438266382,-81.84939184542714,71.51689253723669,30914.677701158624,1115391.315786676,29374.45786206959,-81.84939184544197
AAL,2019-02-01,74.69765475550872,-17.712376080458156,-92.41003083596688,29403.647605751685,1067070.1045725602,29029.78262165672,-17.712376080423894
AAL,2019-02-04,-50.53054137882825,13.350204747281266,63.880746126109514,28697.851617950924,1051504.2899869184,27494.563578981193,13.350204747292144
AAL,2019-02-05,15.279535073278296,69.38348578790381,54.10395071462551,28626.40625582408,1057584.3318623167,27451.10544624045,69.38348578792363
AAL,2019-02-06,-88.19823594780681,24.770756463135946,112.96899241094275,28261.01361380692,1040382.8260670551,27503.761311847236,24.770756463122687
AAL,2019-02-07,24.79107949158469,72.25084863936095,47.459769147776264,29767.66681219504,1081125.8550887166,29445.858557190484,72.25084863937622
AAL,2019-02-08,-99.91666662128597,53.57936257069399,153.49602919197997,27795.274309385033,995503.5287491502,27131.21559933782,53.57936257074964
AAL,2019-02-11,1.0154043101881438,-42.81760611642214,-43.83301042661029,27717.197197227106,1010037.1478895508,27363.177825447157,-42.81760611645882
AAL,2019-02-12,42.478265789451555,-98.99559653171833,-141.4738623211699,28472.924607275178,1043982.8814647939,28075.60979789721,-98.99559653171592
AAL,2019-02-13,16.31235053694228,4.039886836071474,-12.272463700870805,28399.61983807077,1026786.1825004919,27490.902964912228,4.0398868360272004
AAL,2019-02-14,-93.6427859753293,8.756169154011172,102.39895512934048,27822.616838102433,1006455.6469103204,27413.795543882217,8.756169154041817
AAL,2019-02-15,121.29844245541656,352.2033127837519,230.90487032833536,29183.576757319897,1040715.8847117969,28419.794803662175,352.2033127837565
AAL,2019-02-19,37.29575671187781,114.17144966933463,76.87569295745683,29455.046421265262,1050533.808350942,28564.70721440734,114.17144966934679
AAL,2019-02-20,68.89532183378213,18.40141131587881,-50.49391051790332,29400.194055265674,1030192.3157229665,28524.388778790584,18.40141131586794
AAL,2019-02-21,4.789148303559287,-107.22594014500339,-112.01508844856268,28486.965602472334,998432.0510264763,27605.844890745022,-107.22594014496389
