date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,2615.583404857858,2451.5126902763363,164.07071458152174,483975.8241867344,3.628310547826644e-05
2019-01-03,-7131.537268092087,-6681.474306928236,-450.06296116385124,620660.9488533727,4.953171516829541e-05
2019-01-04,2041.8056395422457,-668.1946271150945,2710.0002666573405,656544.5128000512,4.5743377201613354e-05
2019-01-07,2479.7810756952686,-493.849718806741,2973.6307945020094,638888.880752318,5.893090430087817e-05
2019-01-08,-5855.47810172239,-7082.933858710563,1227.4557569881722,620777.3071815814,4.3548593821111475e-05
2019-01-09,220.5959036976527,181.13535233688202,39.46055136077072,6706.495676042903,1.740729991181986e-05
2019-01-10,-1313.7495822377998,70.94172291604798,-1384.6913051538475,521179.4398998764,8.458556151759696e-05
2019-01-11,-398.7461763153426,1204.5787324996209,-1603.3249088149635,506778.7902110288,7.474410141911924e-05
2019-01-14,6193.728855578814,1970.1018377322769,4223.627017846537,494309.71484605764,5.6504717297051935e-05
2019-01-15,-348.64675885810897,-1148.28083938226,799.634080524151,487525.3294874454,6.602213882993893e-05
2019-01-16,1077.3321076320485,2644.9397123706312,-1567.6076047385827,480849.15446735773,4.184476681754501e-05
2019-01-17,-1620.711876305435,-182.6963850791549,-1438.0154912262801,474185.8774489232,5.094009266672342e-05
2019-01-18,1915.477398802699,-1577.3923898483622,3492.8697886510613,476381.0455350206,4.837113763152287e-05
2019-01-22,-954.3269210881956,7004.564620522922,-7958.891541611118,475399.3838961901,4.5404098379510024e-05
2019-01-23,4812.967224282737,2831.400448030313,1981.5667762524247,474240.56928215764,4.7681495189558635e-05
2019-01-24,3049.532647792598,-2482.662000126323,5532.194647918921,478724.1340136092,5.012916285192071e-05
2019-01-25,-622.9602380500227,54.428475480814264,-677.388713530837,483548.6690228248,4.29443483768136e-05
2019-01-28,733.8695273167463,1781.3088040005612,-1047.4392766838148,488650.5036614467,4.883205481953973e-05
2019-01-29,-510.25435279343225,4576.689742792159,-5086.944095585593,490772.2246224389,3.980534799474849e-05
2019-01-30,1136.9588900922179,-65.33331660357086,1202.2922066957888,505253.1574163504,5.173822736675072e-05
2019-01-31,-1120.0264433102427,-1630.3536073030546,510.32716399281156,513033.0001267793,4.255440380542407e-05
2019-02-01,-2260.805914362813,-3070.3547232794567,809.5488089166438,501909.94052316266,4.4488823522033e-05
2019-02-04,-3645.3477145050224,-847.4327750466317,-2797.9149394583906,485979.5829719702,4.499730939431777e-05
2019-02-05,912.916153542135,2479.267703267334,-1566.3515497251994,485272.9692833751,4.693278905232253e-05
2019-02-06,944.6477935534689,-4535.3201434882385,5479.967937041708,480557.5759421685,4.580866802689532e-05
2019-02-07,-1246.8231612245345,1745.8132959500497,-2992.6364571745844,506443.9698508605,3.6389588031461794e-05
2019-02-08,-1780.5208582867926,676.3148785744156,-2456.8357368612087,499956.260760369,3.1063318032691894e-05
2019-02-11,1031.089141325655,200.51169788086605,830.5774434447891,497561.2115988963,3.459120508825573e-05
2019-02-12,362.35492233451595,1643.4118936402738,-1281.0569713057578,499741.8451494703,3.0373972213245597e-05
2019-02-13,-904.4605571938683,21.67908094952277,-926.139638143391,498753.0925117423,2.7844188682315706e-05
2019-02-14,2442.7435664536742,4478.086711110749,-2035.3431446570748,497355.27966134244,4.9441192658814374e-05
2019-02-15,-223.25961918942482,1172.5940428895915,-1395.8536620790162,500565.8398528904,3.1070280517666224e-05
2019-02-19,820.8026703623086,-471.04726418942073,1291.8499345517293,495636.90589441423,3.377743391815553e-05
2019-02-20,-448.86682051577276,-3390.721213175196,2941.854392659423,493973.82890552183,3.127686985279131e-05
2019-02-21,1289.619182343253,2329.7455749957703,-1040.126392652517,490975.7496626364,2.960458650797081e-05
