stock,date,pnl_mid,pnl_sim,impact_cost,turnover,abs_position_mean,abs_position_max,max_impact_dislocation,n_bins
AAL,2019-01-02,28.51035726319323,-36.73576910861925,65.24612637181248,14924.36447372127,53.42426577207395,218.69975306106124,0.0005925088592209588,2339
AAL,2019-01-03,146.6532513742983,211.6560444883391,-65.0027931140408,30969.420007686964,106.0915766288015,331.91871101473964,0.0006153410591369989,2338
AAL,2019-01-04,-258.88940928746024,-166.5760128693019,-92.31339641815833,30162.74143626105,203.0860700796044,597.7717914999379,0.001004184870135732,2324
AAL,2019-01-07,153.80107271531483,165.3336354192258,-11.532562703910969,28742.622238467473,138.43310262907443,460.3566272846882,0.0008186943308347653,2335
AAL,2019-01-08,157.90061483918493,174.9152010488032,-17.014586209618273,27112.8427513028,176.06026027245366,453.5765996904616,0.0007901171835349795,2333
AAL,2019-01-09,9.192898505175787,11.58029041466082,-2.387391909485032,296.89927709744165,22.70845084457179,37.52603722234037,0.0001588603861530068,58
AAL,2019-01-10,-387.5211736484067,-342.5252504982059,-44.99592315020084,27128.2805297093,193.74278039562614,455.0394378108301,0.0009509434438875025,2339
AAL,2019-01-11,20.372787677012845,33.667159509383914,-13.29437183237107,26191.94198138355,129.00780892835255,329.33857499325296,0.0008770735659469782,2330
AAL,2019-01-14,117.59219802488454,365.03118342267874,-247.4389853977942,25325.51534980759,277.6757093615356,625.9214360409818,0.001568450518404017,2338
AAL,2019-01-15,-49.00023761021753,-66.30424184338338,17.30400423316585,24832.82131258776,255.31622620416954,591.4249822624316,0.0012072149560435974,2339
AAL,2019-01-16,-81.48133242194884,180.61315067966345,-262.0944831016123,25105.13869356997,83.61205172438018,332.7680669784802,0.000835956057408583,2334
AAL,2019-01-17,132.16810937475248,123.18139865190977,8.986710722842702,24399.025240066076,183.2069862982512,492.68667547569936,0.0011080511879323026,2335
AAL,2019-01-18,45.91509427937139,43.74476779953643,2.170326479834955,24021.903122444855,175.4004612667892,498.73614644366006,0.0011711498177217428,2338
AAL,2019-01-22,76.71850829941872,310.34787944261427,-233.62937114319556,24188.277733684972,114.46094546017908,385.8679565812522,0.000933688292836782,2337
AAL,2019-01-23,-185.2476361756119,-92.73470585656791,-92.51293031904397,25056.277789084088,108.89032724399082,372.5067294328325,0.0007735848487708273,2340
AAL,2019-01-24,113.2321657617718,47.538747899612304,65.69341786215949,25544.968781747724,108.06676469118233,338.6244688264859,0.0006375451832526522,2336
AAL,2019-01-25,21.248041551047862,31.332778556119724,-10.084737005071862,26179.048311492683,110.89007198310568,458.2843245641356,0.0009981597256590792,2333
AAL,2019-01-28,-79.50729065744679,-104.16150785989967,24.654217202452884,26879.293552823234,159.39508813930874,387.345539655354,0.0006939778697674504,2340
AAL,2019-01-29,59.40448120181483,8.64071427921441,50.763766922600425,26668.738177027593,133.31028388186732,509.22903649681615,0.0010453199185407275,2338
AAL,2019-01-30,34.3470747976569,31.257077479304428,3.0899973183524736,26694.40956670259,212.2072706181431,494.6584798294628,0.0008554520457827791,2340
AAL,2019-01-31,-77.86917882753033,-86.02194026191158,8.152761434381247,27203.843642435968,148.6620901443802,497.30964771450056,0.0008771576566964286,2338
AAL,2019-02-01,18.357138498439852,93.4158790806978,-75.05874058225795,25888.651044234066,238.47718568809393,518.3994446741231,0.0008633943111653141,2330
AAL,2019-02-04,27.023037567632986,-6.321059180532409,33.3440967481654,25266.285702321755,96.79291444093941,340.0205452774906,0.0007267991363961743,2322
AAL,2019-02-05,44.32375680223443,48.28372660186432,-3.9599697996298957,25205.075124813688,141.54326355314743,393.8094574190712,0.0008957196952858321,2329
AAL,2019-02-06,26.18021658321494,-89.74806764034861,115.92828422356355,24857.797974031855,198.63164336890262,475.10783148258446,0.001001048445022307,2323
AAL,2019-02-07,42.90501503657538,35.24553252546211,7.659482511113268,26233.061181084886,64.56141784212019,263.17993016389414,0.0004400554378309673,2338
AAL,2019-02-08,57.972021937372205,-80.22263400436574,138.19465594173795,24496.875383005005,147.19748390202452,439.9385366174291,0.0006862171500951943,2332
AAL,2019-02-11,-28.765431740350248,16.95754620159888,-45.722977941949125,24387.211427218073,135.36634453942474,439.91477628750323,0.0007107804630789085,2336
AAL,2019-02-12,-98.31345479349281,38.047161647619696,-136.3606164411125,25026.364362066208,123.98044506623039,343.06006085517464,0.0004681967687662927,2337
AAL,2019-02-13,15.477017482421157,26.22538254536423,-10.748365062943073,25001.604504480907,143.33914936184186,393.56366726186104,0.00056497627159431,2337
AAL,2019-02-14,-1.6216154685082156,-116.32139370546771,114.6997782369595,24498.65833834114,175.44340732315027,465.3278694428394,0.0006416344707278349,2333
AAL,2019-02-15,338.94827578296366,114.41866454050579,224.52961124245786,25639.464081029444,196.37022384698247,463.93839950873837,0.0005546859053582029,2335
AAL,2019-02-19,105.00715188589231,-2.1468867544944636,107.15403864038677,25870.080355671085,102.53606514446476,374.99307754603427,0.00045751558775971495,2337
AAL,2019-02-20,23.03569829995368,47.746802246427855,-24.711103946474175,25791.604334721538,87.6086249458347,349.5996820197061,0.0004467876390952221,2337
AAL,2019-02-21,-68.0699912495407,-43.9925742861156,-24.077416963425108,25070.91772397388,234.25491467809576,653.2205372044723,0.0008143925646239137,2340
AAL,2019-02-22,16.883054594066717,-19.284295066314154,36.16734966038087,24360.332714362878,84.47653457471353,340.49916259607147,0.0004300773254557268,2333
AAL,2019-02-25,81.59712743358064,56.18218591972004,25.414941513860597,23547.01832358066,111.15120709602601,525.9477549290772,0.0006923606654839872,2337
AAL,2019-02-26,74.65421970632622,-29.30515149002719,103.9593711963534,22554.077141418173,131.68306639911316,435.16894692271325,0.0004887254278392577,2330
AAL,2019-02-27,-16.732644372194176,-89.03240029497627,72.2997559227821,22463.827478147323,150.3582993697812,413.63449404047105,0.0005440413173558581,2337
AAL,2019-02-28,5.224327497528208,38.23760193976538,-33.013274442237176,22068.96477710837,105.54438978512967,309.3232906221333,0.00040704234184183905,2330
AAL,2019-03-01,32.64836387114436,0.6727443906012667,31.975619480543095,22040.70376978731,138.4748965198206,401.9885897991146,0.0004573036187914198,2333
AAL,2019-03-04,213.9495310538313,193.03651791865684,20.913013135174452,22035.631590770878,180.06274081614757,583.6469510011332,0.0006285278812131186,2339
AAL,2019-03-05,12.544198784256164,-0.7041032795093507,13.248302063765514,22205.908946968455,113.95439024839428,289.72062791876834,0.00040968262737829474,2333
AAL,2019-03-06,120.37133024410244,81.45213827305327,38.91919197104917,22248.672391914486,114.41021939329397,413.36450948648445,0.0005218095133712735,2338
AAL,2019-03-07,-12.87644670025611,8.836313461052463,-21.712760161308573,22541.836085986004,135.5852879902959,362.80464187514104,0.0004610272808747807,2336
AAL,2019-03-08,19.927943415557007,14.122871215286562,5.805072200270445,21263.57380158042,103.17789146894917,311.30420163437515,0.0004039456621436892,2240
AAL,2019-03-11,59.11045634969135,35.891716858572224,23.218739491119123,22107.608071201976,52.3475502513524,185.94974799351198,0.00026332425433262186,2335
AAL,2019-03-12,88.0152859556141,69.82421636030085,18.19106959531325,22680.36753796613,139.9082196699003,350.3085910815969,0.0005171257883776109,2337
AAL,2019-03-13,10.369088259831186,-44.127018734763325,54.49610699459451,22598.173142555897,118.60654302553877,289.004776433714,0.00041343394016615044,2339
AAL,2019-03-14,-19.227118674896573,19.792548822653295,-39.01966749754987,22406.711731946525,81.90998475977139,225.87785071397153,0.00038708453692082507,2334
AAL,2019-03-15,-27.54137943744599,-17.304244152644156,-10.237135284801834,22462.978058316745,80.45669794068779,322.6723354190268,0.0004668345091008981,2334
AAL,2019-03-18,51.743877408118635,86.47515197570776,-34.731274567589125,21160.72158967745,119.85689610097732,341.94342044971506,0.0004688960146504045,2326
AAL,2019-03-19,-69.41826111706465,-48.266671264946154,-21.15158985211849,21140.785126248622,105.34240493535191,323.059574212767,0.0004489290229391975,2334
AAL,2019-03-20,68.41129171418613,7.223721493013469,61.18757022117266,20855.166658263337,84.42209443122422,237.55091576562955,0.00038727654716971707,2338
AAL,2019-03-21,-8.371554507320813,-10.491822062496485,2.1202675551756727,20627.73830874362,71.3231023399047,249.3816887639623,0.00040846084625741004,2338
AAL,2019-03-22,92.39506043739496,-42.20762131222007,134.60268174961504,20865.495353276372,131.1184149390502,338.1225917481513,0.0005251475000695921,2339
AAL,2019-03-25,94.05517663553685,84.54375588221453,9.511420753322327,20666.554074365307,75.09242288966058,233.84047204114503,0.00046219176856229153,2339
AAL,2019-03-26,27.902700123134515,2.067962509446831,25.834737613687686,20184.47952187138,89.07130526462444,319.20951305836365,0.0005582481965451675,2331
AAL,2019-03-27,-12.117290398663947,35.3600353408127,-47.47732573947665,20329.324700329093,68.7454304502285,213.81361169405616,0.00035280928381691695,2338
AAL,2019-03-28,-94.71649991238634,-73.22325796574039,-21.493241946645952,20314.9456398321,92.63700713588852,332.7592579057509,0.0005394711789886569,2333
AAL,2019-03-29,23.21948514957,-20.200062217242206,43.41954736681221,20226.966574733204,67.1731594282177,190.23053165657853,0.00031278633465638204,2337
AAL,2019-04-01,42.94282411367367,-2.812145620270506,45.75496973394418,20289.337670688143,106.00944536731797,332.84915299524675,0.0005134662245552851,2339
AAL,2019-04-02,-47.67549145115609,-8.45745022324516,-39.21804122791093,20452.11876789642,142.74710795079022,363.15727172586463,0.0005902960182458997,2338
AAL,2019-04-03,-16.183418377733375,44.426040223250254,-60.60945860098363,20817.22717322136,138.95858548615237,396.00322642851273,0.000632782146409341,2339
AAL,2019-04-04,-62.688198077578726,-27.701465364216805,-34.98673271336192,20520.113525103465,129.3727286013605,449.5543465498439,0.000646799150190265,2331
AAL,2019-04-05,17.940800519319996,-13.653606198170843,31.59440671749084,20569.190544154808,85.53907130793351,278.74310106370774,0.0004723018544720371,2335
AAL,2019-04-08,-4.909734608403994,4.486998186558893,-9.396732794962887,20745.982911514224,200.35141415999394,466.8669792310799,0.0006196945713581162,2330
AAL,2019-04-09,13.088013345256167,-15.335707335697272,28.423720680953437,20472.187746660813,109.62777355313976,313.46207718997897,0.00047670452274888584,2338
AAL,2019-04-10,-43.83945961331724,-72.79547032524513,28.956010711927895,20197.557657370842,92.49966563448992,293.0775052019065,0.0004504220479710617,2333
AAL,2019-04-11,-29.162786906317827,26.381950488130624,-55.54473739444845,20426.57491235441,79.89173748612103,271.342558984921,0.0004593451669312386,2335
AAL,2019-04-12,-12.680973738159803,5.858799091202808,-18.53977282936261,20102.628411694695,98.43837127212866,248.1187211409849,0.0003961178859224662,2319
AAL,2019-04-15,34.81248671571563,42.843392805710636,-8.030906089995007,20238.537763974975,84.81107017460663,270.1767621476968,0.0004197809434581928,2317
AAL,2019-04-16,92.0024896057583,36.08415625146117,55.91833335429713,19905.85900393786,119.54036357541067,342.9330314568533,0.0005330664557255669,2321
AAL,2019-04-17,81.9563700885482,-18.974993298556313,100.93136338710451,19560.23461522031,103.40683280340077,369.29797489172745,0.0005485310112129043,2314
AAL,2019-04-18,24.31135229617845,-16.13604527769717,40.44739757387562,19123.80020397747,61.10673380098454,217.08132945267687,0.00040149339455228066,2308
AAL,2019-04-22,54.14324675762516,52.874095127746436,1.2691516298787207,18527.58859049097,94.97836547779829,243.19909374188012,0.0004556545986113017,2314
AAL,2019-04-23,-60.39367808499932,30.40615728830071,-90.79983537330003,18345.394806696335,120.08131275920373,427.8600422410056,0.0006921523817413027,2315
AAL,2019-04-24,-8.992643874254675,29.967965234619676,-38.96060910887435,17846.819408145708,97.16646387912269,249.007771976155,0.0004147300260595258,2278
AAL,2019-04-25,-47.05160862364583,-27.544933711984314,-19.50667491166152,18114.88603869637,92.33609816377302,246.14373194244718,0.00038153780075129436,2328
AAL,2019-04-26,-27.21593865505939,-17.267266815192087,-9.948671839867302,17962.13862224366,78.02752275106728,228.80598843044038,0.00044089396336451076,2294
AAL,2019-04-29,-69.32609639344027,-6.995964558180873,-62.330131835259394,18077.805210800587,84.04877826810622,216.7744701584763,0.00039285345511803004,2333
AAL,2019-04-30,-61.26779716118769,-58.93373236863894,-2.3340647925487445,17536.33089572215,62.51837517227597,240.37302742304777,0.00047703624942242343,2314
AAL,2019-05-01,44.770231119235156,34.903173436245154,9.867057682990001,16944.613132673006,63.08807988204537,178.04233629869086,0.00036876956740952184,2308
AAL,2019-05-02,-28.880262769145126,1.1485469621980702,-30.028809731343195,16531.523557288827,90.42008969721259,210.8776951579506,0.00037059117554351774,2334
AAL,2019-05-03,-25.57341049828824,-17.450352896669123,-8.123057601619116,16279.499142535806,85.8231262517035,237.21342793857426,0.0004911562523658757,2312
AAL,2019-05-06,16.811395460906187,43.98685822534196,-27.175462764435775,16325.753600047203,100.40856196147807,237.3196928912856,0.0004637142041157698,2329
AAL,2019-05-07,-14.985003131731204,-58.523715823922856,43.53871269219165,16359.062947459046,53.19066887688155,184.0612637206375,0.0003629567559790512,2338
AAL,2019-05-08,-24.79920313239154,-33.9988117746701,9.199608642278562,15779.376736669488,46.48927697541296,161.6595494569114,0.00035023061741029795,2327
AAL,2019-05-09,-54.96252259594325,-78.26582108521991,23.303298489276663,15448.210502802633,65.85505609336639,274.4558371988497,0.0005981564083123182,2336
AAL,2019-05-10,112.31883222855521,17.71109388390709,94.60773834464811,14977.874557452327,104.48404821610403,296.1557355418788,0.0006220408312893374,2330
AAL,2019-05-13,30.025214850191876,32.01568100611375,-1.990466155921876,15466.026637764555,57.73357819804695,186.9071670611026,0.00045160649375712374,2340
AAL,2019-05-14,-20.55083800798686,3.265208714954843,-23.816046722941707,15274.129178109797,119.7731072035523,334.0924398799097,0.0006459516536202075,2333
AAL,2019-05-15,104.32885957598431,79.5334987274011,24.795360848583215,15372.580251480216,75.6716155767914,321.6191483283989,0.0007265057972093631,2338
