date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,2490.1640579625796,5159.618879890557,-2669.4548219279773,426790.59363637783,0.0008043868633928647
2019-01-03,-5413.619940128812,-6111.918151840616,698.298211711804,546310.2825661865,0.0010210542388008879
2019-01-04,3547.473055521613,-2380.372718114295,5927.845773635908,578753.9293201643,0.001004184870135732
2019-01-07,2144.827054448101,-1899.9858755096582,4044.812929957759,563049.531167827,0.0015684670976616661
2019-01-08,-4851.522721345286,-8659.941742744333,3808.419021399047,546410.8715167487,0.0011340114620795295
2019-01-09,140.37633580922247,189.77522996037996,-49.39889415115751,5873.631116665482,0.0004015115025833472
2019-01-10,-1013.8535148761849,19.330946183562858,-1033.1844610597477,460483.85608378175,0.002012244500596467
2019-01-11,-86.60393846445204,1537.281295314389,-1623.885233778841,447496.7083525546,0.0018144845616747446
2019-01-14,6616.542724627959,30.038892124329912,6586.5038325036285,435949.6271764725,0.001568450518404017
2019-01-15,-236.4835463836519,-1660.6489776634144,1424.1654312797625,429388.3156793914,0.001692219969647822
2019-01-16,1339.0409766424298,1652.918995169477,-313.8780185270473,424031.3910958846,0.0012234123303090734
2019-01-17,-1198.1610494792221,-344.9035908144443,-853.2574586647778,418249.0468706946,0.0014287220346242283
2019-01-18,1619.7516146345943,-4157.42098622435,5777.172600858944,419989.5154562138,0.001278506539029715
2019-01-22,50.95771434271903,9119.859792994826,-9068.902078652107,419516.03426897794,0.001044227428697146
2019-01-23,5139.528216910438,1326.997939760757,3812.530277149681,417835.4080851658,0.0011637977944147235
2019-01-24,3812.7589746518906,-5203.123495858512,9015.882470510403,421479.8945132179,0.0012252633718619458
2019-01-25,-131.96714670297604,565.8812458089088,-697.8483925118849,426719.34092057036,0.0009981597256590792
2019-01-28,1257.534476635545,2183.7468890195523,-926.2124123840073,430737.04359393194,0.0011640963965006777
2019-01-29,723.6788885067438,5202.868879208478,-4479.189990701733,431922.3247442953,0.0010453199185407275
2019-01-30,448.1781708055933,-791.1429720901889,1239.321142895782,445955.7726268121,0.0011383609291040933
2019-01-31,118.98882284150949,-2375.9292629751226,2494.918085816632,452757.65337807336,0.0012921025171255584
2019-02-01,-1130.9515114804224,-1450.1639594607595,319.2124479803372,441740.83504635096,0.001201892702048136
2019-02-04,-1956.9218317812044,-254.47009530370673,-1702.4517364774977,428435.205963149,0.001306438467767702
2019-02-05,894.1247858181263,3317.3607022702076,-2423.2359164520813,427647.34022780496,0.0013027855097851712
2019-02-06,1205.4454867491647,-4095.2004012026387,5300.645887951803,423392.17203652073,0.0010155678560862843
2019-02-07,-668.9652554049738,2980.4107939619253,-3649.3760493668988,445350.00230571284,0.0009105979992439831
2019-02-08,-1610.5425328992264,-312.4609961872376,-1298.0815367119892,439868.28200873296,0.0006891818902873424
2019-02-11,1283.0953898000048,-746.2061316082167,2029.3015214082216,437821.98999070295,0.000834859895862057
2019-02-12,641.8289629887445,1384.7550953551624,-742.926132366418,439599.5385602131,0.0006716697325471425
2019-02-13,-421.22134949196663,-116.75604303857335,-304.4653064533933,438655.0435885764,0.00056497627159431
2019-02-14,2549.653337246068,3678.971608545032,-1129.318271298964,437755.86118747,0.0011510797955342745
2019-02-15,-30.887442849397225,1138.577148571745,-1169.4645914211421,440194.6666847632,0.0007231681466549873
2019-02-19,1178.6876281525506,275.84781445195597,902.8398137005947,435650.28377681086,0.0007053358814800535
2019-02-20,-318.2842416408798,-4975.287105311466,4657.002863670586,434161.73993195384,0.0007606345754429886
2019-02-21,1406.052488375219,1982.264688682498,-576.2122003072791,431234.7373746581,0.0008143925646239137
2019-02-22,-61.72010710791827,-43.182389322278624,-18.53771778563967,421643.8329908461,0.0008688079957848127
2019-02-25,243.78063426327913,-1493.3872546173236,1737.167888880603,415263.69050112006,0.0006923606654839872
2019-02-26,1526.4836639877049,1659.0871233346834,-132.6034593469784,405457.493265819,0.0006470967457289694
2019-02-27,1637.5068145565842,-407.8972539371079,2045.404068493692,398263.38698269223,0.0008833567327531536
2019-02-28,172.0306368198613,-381.19604462211925,553.2266814419806,375660.9094124013,0.0005972423239457668
2019-03-01,1245.5485246265234,2741.3020750200703,-1495.753550393547,366358.10203246004,0.0005185377151855588
2019-03-04,1848.496994494434,39.49279415124508,1809.0042003431888,365085.87376545917,0.0007090103776186111
2019-03-05,-355.1336846806481,-981.33786554237,626.2041808617219,357272.82378969766,0.0005444247884018509
2019-03-06,764.5053961882367,533.6185109373233,230.88688525091334,352363.2209407415,0.0006545359829537762
2019-03-07,2525.231809917922,-1747.8444472253025,4273.076257143224,350249.26074608084,0.000687760647363799
2019-03-08,1066.8696324950158,641.3600862932749,425.5095462017408,326845.79599825694,0.0005416348197474905
2019-03-11,254.47270309252679,335.46837502627994,-80.99567193375307,339029.5418812189,0.0005748417795426816
2019-03-12,939.2721930086869,89.88354460490532,849.3886484037815,340011.4479221292,0.0005350131526991173
