stock,date,net_pnl,gross_pnl,impact_cost,turnover,gross_notional,predicted_alpha,realised_alpha
AMD,2019-06-05,136.51957485976254,853.6717635159773,717.1521886562148,184377.69083854568,5427558.357432565,42814.41371250367,853.6717635159466
AMD,2019-06-06,1684.2535155112585,1591.0371586411213,-93.21635687013713,191606.08166853143,6008629.031834547,44343.53905464851,1591.0371586409467
AMD,2019-06-07,-404.7910379478005,-1213.7025727271282,-808.9115347793277,192936.17059415023,6193268.941461435,43105.19246050458,-1213.702572727185
AMD,2019-06-10,-251.31668485557225,1443.6073436331342,1694.9240284887064,194824.87835115474,6576939.415724386,44829.93213070075,1443.6073436331858
AMD,2019-06-11,-794.3109558939418,-1485.0796028664395,-690.7686469724977,192776.30861839757,6237785.931275105,43357.689806417126,-1485.0796028663708
AMD,2019-06-12,-350.3878117128537,-401.961303121602,-51.57349140874828,190308.16077579177,6136037.447942164,42558.08234950542,-401.9613031218411
AMD,2019-06-13,800.2830265789155,772.0202974330621,-28.262729145853427,191496.12189116608,6040651.270066343,43183.073668820056,772.0202974328141
AMD,2019-06-14,68.24543454898082,102.65492284213428,34.40948829315346,191195.48675317402,5794102.0026050545,41985.54075756952,102.65492284211814
AMD,2019-06-17,854.4178958832865,1152.9712647336696,298.5533688503831,192894.13051535154,5717434.838878743,44533.701218728704,1152.9712647334356
AMD,2019-06-18,42.151100154695314,-407.4034522103568,-449.55455236505213,192918.02649059944,5893047.674086217,43324.23211851426,-407.40345221034937
AMD,2019-06-19,8.929574750260754,451.523153906852,442.5935791565912,193815.50983007668,5896293.373624883,44153.32562692373,451.5231539069625
AMD,2019-06-20,-827.9304484488164,22.230685192242078,850.1611336410584,196921.50974780592,6002695.472804762,45027.19946581406,22.230685192404252
AMD,2019-06-21,458.34345663438734,130.6890749964782,-327.6543816379091,195717.6089266182,5785878.358995219,44059.21870223706,130.68907499630689
AMD,2019-06-24,-81.25574652591979,-536.8408128638739,-455.5850663379541,196505.36744970552,5718439.895237183,43676.72664120496,-536.8408128638572
AMD,2019-06-25,-253.68058190395607,-534.308713435945,-280.62813153198897,185185.06584379438,5405977.510571965,41215.427621928386,-534.3087134358841
AMD,2019-06-26,-122.35809859474111,-397.7947833966184,-275.4366848018773,181103.30220954813,5438116.422507582,40944.78192594554,-397.7947833967115
AMD,2019-06-27,124.34484963144578,17.637867108140775,-106.70698252330502,178733.78075587781,5469434.282671386,40769.079424648786,17.63786710810323
AMD,2019-06-28,66.93430094985078,348.7528043713061,281.8185034214554,176886.7057080922,5410606.073108443,40161.111769422416,348.75280437127844
AMD,2019-07-01,-296.5876058187875,-106.32971664804971,190.25788917073777,169385.06486303953,5295133.433885617,37652.08076531468,-106.32971664801579
AMD,2019-07-02,-199.75495076693227,-389.0240876304895,-189.2691368635572,159712.84188913088,4955202.997452465,36175.44965767306,-389.02408763043815
AMD,2019-07-03,-137.34473831343624,-301.04380752740303,-163.6990692139668,80418.33024384908,2491305.1105649844,17195.13309082916,-301.0438075274065
AMD,2019-07-05,388.59594792817825,290.7232273832732,-97.87272054490506,143573.41349305672,4488346.374241907,31404.215980026438,290.72322738324544
AMD,2019-07-08,-103.44222545197626,-430.9090056766026,-327.46678022462635,140507.80554115726,4467952.472433344,31018.212397030235,-430.9090056766131
AMD,2019-07-09,187.88483022735582,118.79817944188528,-69.08665078547054,137982.10946063668,4526899.056130434,30374.78696923235,118.79817944189193
AMD,2019-07-10,-414.4517816123146,-204.71819734067822,209.7335842716364,136373.5786105921,4606918.027105674,31513.36283356477,-204.71819734045863
AMD,2019-07-11,176.56682158906142,-118.87460186455289,-295.44142345361433,136834.6748410188,4559136.406526356,30001.985395083026,-118.87460186450986
AMD,2019-07-12,46.007115481950215,17.88605609580111,-28.121059386149106,135864.09677259967,4492254.127243711,29596.97288881265,17.886056095759272
AMD,2019-07-15,305.04337411374564,-459.9403716350728,-764.9837457488184,136494.083319914,4667265.546487227,31152.014245959643,-459.9403716350177
AMD,2019-07-16,240.23212904580765,686.3866363147883,446.1545072689807,134826.18146105946,4615344.327411154,29431.598191637444,686.3866363147912
AMD,2019-07-17,47.48757460290993,17.437356674204835,-30.050217928705095,131065.20941127685,4445065.763337301,29452.745200612295,17.437356674535323
AMD,2019-07-18,-17.394581646891098,101.27423828582786,118.66881993271896,131586.63017108192,4329332.44087299,29490.851277912447,101.27423828581897
AMD,2019-07-19,103.99232618225318,-386.61050693659826,-490.60283311885144,129286.09784576492,4252356.8517541755,29562.494736347937,-386.6105069366843
AMD,2019-07-22,93.26221779160664,-379.5823448866355,-472.84456267824214,124682.15452252267,4113304.652413332,28114.456120428382,-379.5823448866394
AMD,2019-07-23,70.61937050053484,-369.49315308949554,-440.1125235900304,122942.36445756731,4080054.968410886,27577.503222035608,-369.49315308953805
AMD,2019-07-24,89.85449900693936,180.04250300183162,90.18800399489226,123657.0696865761,4220185.424799708,26934.087892862455,180.0425030018189
AMD,2019-07-25,-21.51958198337658,-158.64669970158604,-137.12711771820946,121697.19529434013,4128667.602574314,27385.26798859273,-158.64669970165886
AMD,2019-07-26,-241.83430813691672,-920.2575305959796,-678.4232224590628,121257.56274106336,4134389.4803038137,26513.976483005405,-920.2575305958271
AMD,2019-07-29,-131.48336437713746,-796.4656867694953,-664.9823223923578,122731.51223447411,4092988.4764559725,27123.44980685509,-796.4656867694775
AMD,2019-07-30,227.55140947359988,739.7838298693046,512.2324203957047,122559.24988964817,4099649.393838945,28046.077272730003,739.7838298691371
AMD,2019-07-31,-321.2669208908145,30.04067289241445,351.307593783229,131818.00814256768,4089946.412447515,29732.92730063302,30.04067289240993
AMD,2019-08-01,1711.5279632390852,2310.3259589233126,598.7979956842273,140619.76483761065,4317399.142849317,31233.593234878237,2310.325958923242
AMD,2019-08-02,228.2015683011263,-66.97386349826627,-295.1754317993925,142751.7606525615,4175994.95073277,31628.237096492205,-66.97386349824143
AMD,2019-08-05,-327.3783538917951,-24.189959983989468,303.1883939078056,144947.62784568465,4059812.7856335687,32543.50884806322,-24.189959984019985
AMD,2019-08-06,68.99250815248234,111.23720066051435,42.244692508032,143937.06746227155,4112050.249089028,32275.069200685586,111.23720066041642
AMD,2019-08-07,420.33825628832994,301.30048207630864,-119.0377742120213,143650.3361890724,4162518.394149619,32013.352661998673,301.30048207646394
AMD,2019-08-08,745.2481047866852,372.7941076021077,-372.4539971845775,152454.80712246738,5083845.891768111,33996.906633743776,372.7941076020152
AMD,2019-08-09,-819.7545659351143,156.02766025713288,975.7822261922472,158681.78841900796,5428609.713341424,35692.32237365769,156.0276602571821
AMD,2019-08-12,1433.575619002065,2021.3490277176902,587.7734087156252,161352.5770189101,5369426.1695466405,37733.681021385346,2021.3490277177275
AMD,2019-08-13,92.95457276911921,-722.0589698502431,-815.0135426193623,165081.62254583187,5360188.189950563,36700.66802425759,-722.0589698501071
AMD,2019-08-14,438.7733811938866,1695.6476739104482,1256.8742927165617,172174.24803952902,5180893.355815375,38006.86586906298,1695.6476739104032
AMD,2019-08-15,-327.77811920066483,-216.17362707281748,111.60449212784735,171229.0696728318,5114399.621323619,38473.26522626428,-216.17362707279284
AMD,2019-08-16,699.4081564540376,371.9998673116684,-327.40828914236914,173348.99558968056,5396126.84399301,40449.02346097651,371.9998673117201
AMD,2019-08-19,110.4169795435447,329.87035544509826,219.45337590155356,179386.09383573508,5704205.283011543,40303.485702831735,329.8703554450222
AMD,2019-08-20,209.64876555216364,492.6225175950316,282.97375204286794,178803.00787652467,5529963.235454436,40161.51409235607,492.6225175947982
AMD,2019-08-21,288.0485270187254,99.0778012932865,-188.9707257254389,176072.0090977425,5533744.437912693,39318.10811390632,99.07780129345369
AMD,2019-08-22,-244.83945729452745,-163.61111489170844,81.22834240281901,178406.82180478598,5635525.316163871,40454.14641981904,-163.61111489152938
AMD,2019-08-23,902.6016469410972,1293.0727845617112,390.47113762061394,182208.6117890695,5562886.411458466,41849.1622853396,1293.072784561707
AMD,2019-08-26,-586.8889529281071,1.8676309766365762,588.7565839047436,180883.19725197047,5482536.170893012,41583.03990728769,1.8676309766291865
AMD,2019-08-27,506.93787765473843,1232.9896066214667,726.0517289667282,180633.49638947786,5433612.591400815,41746.57192489137,1232.9896066215845
AMD,2019-08-28,395.24681305601615,619.5498486358435,224.3030355798274,170914.85122740833,5261150.774289122,38247.33971972929,619.5498486359527
AMD,2019-08-29,235.25757683839544,-248.45386120699965,-483.7114380453951,164769.42708346745,5204744.286630331,37740.78636402452,-248.45386120721938
AMD,2019-08-30,-96.48918378937842,585.9119936113865,682.4011774007649,163512.8641765711,5132272.589982331,37926.120731248666,585.9119936114773
AMD,2019-09-03,-71.33057011783582,77.53416141936204,148.86473153719786,160077.1944240569,4939899.95429059,36106.78743826601,77.53416141927404
AMD,2019-09-04,-13.935992612505608,307.58329657811805,321.5192891906237,159562.78094094986,4995645.072627731,36914.82390555627,307.5832965780558
AMD,2019-09-05,50.707120548477974,68.17180595689945,17.464685408421474,158295.9936974652,4984042.955274345,35902.11025356132,68.17180595688424
AMD,2019-09-06,237.933029604791,442.5081459526588,204.57511634786783,148599.35159304866,4568321.332706435,33789.08425418833,442.508145952757
AMD,2019-09-09,51.99016550943365,-45.849922417771126,-97.84008792720478,143282.58575281253,4391147.3545590965,32812.95163061175,-45.849922417828026
AMD,2019-09-10,-369.6670600569456,462.9810966027096,832.6481566596552,138346.12637782667,4159294.1467626053,31506.97729591029,462.9810966026711
AMD,2019-09-11,343.7755352668029,-137.75606521755714,-481.53160048436,133664.95235357035,4006441.7542803353,29596.563129092192,-137.75606521755202
AMD,2019-09-12,26.252797553308483,278.3114091135437,252.0586115602352,129715.82628846326,3942310.6366823167,29703.027937499566,278.31140911357306
AMD,2019-09-13,295.28746882927294,468.6967141947489,173.40924536547595,126761.4013415534,3877671.424654887,28055.336676313702,468.69671419473985
AMD,2019-09-16,-310.3350115095328,203.45280407399758,513.7878155835303,123697.1160688984,3825820.436650091,27665.51699086318,203.45280407401452
AMD,2019-09-17,-6.697921198527766,240.60803346298283,247.3059546615106,121131.3418069482,3741557.6833742084,26705.326562312257,240.60803346292633
AMD,2019-09-18,-20.53655784310991,115.39453598367965,135.93109382678955,91589.98720733517,2792290.7538945777,20298.734353654923,115.39453598365589
