date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-01-02,1055.184768419836,2739.0119048983656,-1683.82713647853,464416.0101945811,3.3102728514435405e-05
2019-01-03,-8917.188508374862,-7371.052291277331,-1546.1362170975299,592265.5636941383,4.990316064682824e-05
2019-01-04,2126.589314662782,451.7401684943555,1674.8491461684262,627441.3120730938,3.962137210218028e-05
2019-01-07,3116.1282611958977,-1285.3268783681676,4401.455139564066,611108.1323283311,6.337364416279444e-05
2019-01-08,-6434.925322002511,-7972.6796572608355,1537.7543352583239,593413.3772790696,4.393116448168295e-05
2019-01-09,104.9671680242159,-132.9868247520548,237.9539927762706,4952.224921296251,1.299286539917904e-05
2019-01-10,-2251.8914443806925,-1193.6139137921505,-1058.277530588542,489341.435794934,8.083827793918805e-05
2019-01-11,-629.0940172249954,359.4083284870075,-988.5023457120025,478441.28490199184,7.570606345488167e-05
2019-01-14,5021.899381810235,460.47330722144625,4561.426074588789,467104.2164287227,5.221256149798208e-05
2019-01-15,-1802.7444769696467,-2394.8602417602156,592.115764790569,460195.33472488617,6.468579604107965e-05
2019-01-16,3.308281781209704,2796.519014832335,-2793.2107330511253,456694.14770808944,3.9279061087064275e-05
2019-01-17,-1108.710169259602,621.1815109251345,-1729.8916801847365,449986.4214480532,5.264064498584482e-05
2019-01-18,1544.515261830154,-2332.732277643119,3877.2475394732724,452821.9761591382,4.956768286201299e-05
2019-01-22,-502.49224704393646,5586.691132464586,-6089.183379508524,451822.08260642376,4.102512052377561e-05
2019-01-23,4685.123269863554,3033.5909477236573,1651.5323221398974,452323.47895127966,4.731843120098641e-05
2019-01-24,2736.106505235693,-2697.6606468713753,5433.767152107069,456402.08876026,4.5052346530164144e-05
2019-01-25,-871.5416072857502,-671.9972817434282,-199.54432554232196,461142.6137249822,3.6192413527869427e-05
2019-01-28,1068.9329534175179,2005.889443995727,-936.956490578209,466155.78746752534,4.951022169941547e-05
